bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,
13630,Museum of Terror  Vol. 1: Tomie 1,by Junji Ito-____-Naomi Kokubo,4.09,1593075421,9.78159E+12,eng,375,1399,80,
13631,Museum of Terror  Vol. 2: Tomie 2,by Junji Ito-____-Naomi Kokubo,4.1,1593076126,9.78159E+12,eng,376,888,30,
13632,Museum of Terror  Vol. 3: The Long Hair in the Attic,by Junji Ito-____,4.12,1593076398,9.78159E+12,eng,392,608,26,
13633,Tomie 1  __,by Junji Ito-____,3.92,1588990842,9.78159E+12,eng,248,807,31,
13634,Tomie 2  __ Part 2,by Junji Ito-____,3.85,1588990850,9.78159E+12,eng,247,464,21,
13638,Hana Yori Dango: Le jeu da la fin du monde 1 (Boys Over Flowers  #1),by Y_ko Kamio-____,4.11,2723441784,9.78272E+12,fre,212,23,3,
13639,Hana Yori Dango 3 (Boys Over Flowers  #3),by Y_ko Kamio-____,4.11,2723442314,9.78272E+12,fre,185,9,0,
13640,Hana Yori Dango 2 (Boys Over Flowers  #2),by Y_ko Kamio-____,4.11,2723442306,9.78272E+12,fre,171,11,0,
13642,A Wizard of Earthsea (Earthsea Cycle  #1),by Ursula K. Le Guin,4,553383043,9.78055E+12,eng,183,182174,5439,
13643,A Wizard of Earthsea (The Earthsea Cycle  #1),by Ursula K. Le Guin,4,441900763,9.78044E+12,eng,205,38,3,
13647,Voices (Annals of the Western Shore  #2),by Ursula K. Le Guin,3.87,152056785,9.78015E+12,eng,341,3353,299,
13648,Gifts (Annals of the Western Shore  #1),by Ursula K. Le Guin,3.69,152051244,9.78015E+12,eng,286,6442,587,
13649,Lao Tzu: Tao Te Ching: A Book about the Way and the Power of the Way,by Lao Tzu-Ursula K. Le Guin-J.P. Seaton,4.32,1570623953,9.78157E+12,eng,125,754,82,
13650,The Wave in the Mind: Talks and Essays on the Writer  the Reader and the Imagination,by Ursula K. Le Guin,4.28,1590300068,9.78159E+12,eng,314,941,145,
13651,The Dispossessed (Hainish Cycle #6),by Ursula K. Le Guin,4.21,61054887,9.78006E+12,eng,387,60003,3160,
13653,Five Complete Novels,by Ursula K. Le Guin,4.1,517480107,9.78052E+12,eng,579,54,13,
13654,Tehanu (Earthsea Cycle  #4),by Ursula K. Le Guin,3.94,689845332,9.78069E+12,eng,281,1210,85,
13657,Changing Planes,by Ursula K. Le Guin-Eric Beddows,3.81,441012248,9.78044E+12,eng,239,3216,314,
13658,The Other Wind (Earthsea Cycle  #6),by Ursula K. Le Guin,4.1,044101125X,9.78044E+12,eng,211,13485,574,
13659,Tales from Earthsea (Earthsea Cycle  #5),by Ursula K. Le Guin,4.03,441011241,9.78044E+12,eng,280,13651,419,
13660,Jane on Her Own (Catwings  #4),by Ursula K. Le Guin-S.D. Schindler,4.17,439551927,9.78044E+12,en-US,48,1252,81,
13661,Tehanu (Earthsea Cycle  #4),by Ursula K. Le Guin,3.94,1416509631,9.78142E+12,eng,281,23606,924,
13662,The Tombs of Atuan (Earthsea Cycle  #2),by Ursula K. Le Guin-Margot Paronis,4.09,689845367,9.78069E+12,eng,180,69119,1733,
13664,Catwings (Catwings  #1),by Ursula K. Le Guin-S.D. Schindler,4.08,439551897,9.78044E+12,eng,40,6304,568,
13665,The Farthest Shore,by Ursula K. Le Guin,4.13,553137662,9.78055E+12,eng,197,67,3,
13666,Wonderful Alexander and the Catwings: A Catwings Tale,by Ursula K. Le Guin-S.D. Schindler,4.12,053106851X,9.78053E+12,eng,48,20,1,
13667,The Farthest Shore (Earthsea Cycle  #3),by Ursula K. Le Guin,4.13,141650964X,9.78142E+12,eng,259,76746,1105,
13669,The Farthest Shore,by Ursula K. Le Guin,4.13,553204300,9.78055E+12,eng,197,28,2,
13670,Tehanu (Historias de Terramar  #4),by Ursula K. Le Guin,3.94,8445075322,9.78845E+12,spa,260,123,12,
13671,The Farthest Shore (Earthsea Cycle  #3),by Ursula K. Le Guin,4.13,553021265,9.78055E+12,eng,197,197,9,
13672,The Farthest Shore,by Ursula K. Le Guin,4.13,553229982,9.78055E+12,eng,197,23,2,
13674,The Life and Games of Mikhail Tal,by Mikhail Tal-Iakov Damsky-Kenneth P. Neat,4.51,1857442024,9.78186E+12,eng,496,411,19,
13677,Tal-Botvinnik 1960,by Mikhail Tal-Hanon W. Russell,4.54,1888690089,9.78189E+12,eng,220,153,12,
13688,Don Quixote,by Miguel de Cervantes Saavedra-John Rutherford,3.87,140449094,9.78014E+12,eng,1056,311,45,
13697,School Rumble  Vol. 2 (School Rumble  #2),by Jin Kobayashi-William Flanagan-Liney Li,3.97,345491483,9.78035E+12,eng,175,388,18,
13698,School Rumble  Vol. 1 (School Rumble  #1),by Jin Kobayashi-William Flanagan-__ _,3.84,345491475,9.78035E+12,eng,177,1520,66,
13706,The Rumble Seat Pony,by C.W. Anderson,4.17,002705490X,9.78003E+12,eng,46,24,0,
13719,Cromartie High School  Vol. 06,by Eiji Nonaka-Brendan Frayne,4.21,1413902626,9.78141E+12,eng,176,60,4,
13720,Cromartie High School  Vol. 05,by Eiji Nonaka-Brendan Frayne,4.29,1413902618,9.78141E+12,eng,168,62,2,
13722,Cromartie High School  Vol. 01,by Eiji Nonaka-Brendan Frayne,3.99,141390257X,9.78141E+12,eng,158,389,39,
13724,Cromartie High School  Vol. 02,by Eiji Nonaka-Brendan Frayne,4.16,1413902588,9.78141E+12,eng,161,134,9,
13727,Bleach  Volume 16,by Tite Kubo,4.34,1421506149,9.78142E+12,eng,208,5589,69,
13728,Bleach  Volume 13,by Tite Kubo,4.35,1421506114,9.78142E+12,eng,208,6172,78,
13729,Bleach  Volume 10,by Tite Kubo,4.28,1421500817,9.78142E+12,eng,208,6726,79,
13730,Bleach  Volume 18,by Tite Kubo,4.33,1421510421,9.78142E+12,eng,208,6600,62,
13731,Bleach  Volume 17,by Tite Kubo,4.35,1421510413,9.78142E+12,eng,208,6093,54,
13733,Bleach  Volume 19,by Tite Kubo,4.36,142151043X,9.78142E+12,eng,216,5777,72,
13735,Bleach  Volume 20,by Tite Kubo,4.36,1421510448,9.78142E+12,eng,216,5517,68,
13737,The Twelve Kingdoms: Sea of Shadow (The Twelve Kingdoms  #1),by Fuyumi Ono-__ ___-Akihiro Yamada-__ __-Elye J. Alexander-Alexander O. Smith,4.21,1598169467,9.7816E+12,en-US,464,2430,171,
13739,Twelve Fair Kingdoms,by Suzette Haden Elgin,3.99,425058506,9.78043E+12,eng,195,137,10,
13741,Crest of the Stars 2: A Modest War  (Seikai no Monshou  #2),by Hiroyuki Morioka,4.1,1598165763,9.7816E+12,eng,222,129,5,
13743,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),by Hiroyuki Morioka,4.21,1598165771,9.7816E+12,eng,203,125,3,
13746,Julie and Julia: My Year of Cooking Dangerously,by Julie Powell,3.7,316013269,9.78032E+12,en-US,307,2229,542,
13747,Julie and Julia: 365 Days  524 Recipes  1 Tiny Apartment Kitchen,by Julie Powell,3.7,031610969X,9.78032E+12,eng,310,133643,5797,
13751,The Darkness That Comes Before (The Prince of Nothing  #1),by R. Scott Bakker,3.79,1841494089,9.78184E+12,en-US,638,317,33,
13752,The Master of Go,by Yasunari Kawabata-Edward G. Seidensticker,3.85,679761063,9.78068E+12,eng,189,2708,196,
13759,Conrad's Fate (Chrestomanci  #5),by Diana Wynne Jones,4.05,60747455,9.78006E+12,eng,400,7875,318,
13762,Rocketman: Astronaut Pete Conrad's Incredible Ride to the Moon and Beyond,by Nancy Conrad-Howard A. Klausner-Buzz Aldrin,4.09,045121837X,9.78045E+12,eng,301,24,3,
13764,Red River  Vol. 14 (Red River  #14),by Chie Shinohara,4.45,1421505568,9.78142E+12,eng,191,998,14,
13765,Red River  Vol. 15 (Red River  #15),by Chie Shinohara,4.45,1421505576,9.78142E+12,eng,191,980,13,
13767,Red River  Vol. 16 (Red River  #16),by Chie Shinohara,4.44,1421505584,9.78142E+12,eng,191,975,14,
13769,Red River  Vol. 17 (Red River  #17),by Chie Shinohara,4.43,1421509970,9.78142E+12,eng,189,960,11,
13783,Tramps Like Us  Volume 8,by Yayoi Ogawa,4.32,1595324380,9.7816E+12,en-US,192,603,11,
13784,Tramps Like Us  Volume 9,by Yayoi Ogawa,4.33,1595324399,9.7816E+12,en-GB,185,552,9,
13785,Tramps Like Us  Volume 11,by Yayoi Ogawa,4.3,1598161989,9.7816E+12,eng,182,471,10,
13786,Tramps Like Us  Volume 12,by Yayoi Ogawa,4.38,1598161997,9.7816E+12,en-US,179,488,7,
13793,______ 11 [Kimi wa Petto 11],by Yayoi Ogawa-__ __,4.3,4063405141,9.78406E+12,jpn,184,5,0,
13797,Suki's Kimono,by Chieri Uegaki-Stéphane Jorisch,4.18,1553377524,9.78155E+12,eng,32,601,114,
13800,The Interpreter,by Suki Kim,3.55,312422245,9.78031E+12,eng,304,917,102,
13806,The Thousandfold Thought (The Prince of Nothing  #3),by R. Scott Bakker,3.93,158567883X,9.78159E+12,eng,560,8388,214,
13807,Flight of the Nighthawks (The Darkwar Saga  #1),by Raymond E. Feist,3.95,60792787,9.78006E+12,en-US,368,9378,107,
13809,Exile's Return (Conclave of Shadows  #3),by Raymond E. Feist,4.02,380803275,9.78038E+12,eng,343,11973,88,
13810,Magician: Master (The Riftwar Saga #2),by Raymond E. Feist,4.26,553564935,9.78055E+12,eng,499,57779,539,
13811,Talon of the Silver Hawk (Conclave of Shadows  #1),by Raymond E. Feist,4.02,380803240,9.78038E+12,eng,378,14455,159,
13812,Magician: Apprentice (The Riftwar Saga  #1),by Raymond E. Feist,4.18,553564943,9.78055E+12,eng,485,69624,1266,
13813,A Darkness At Sethanon (The Riftwar Saga  #4),by Raymond E. Feist,4.19,586066888,9.78059E+12,en-GB,527,49946,421,
13814,Into a Dark Realm (The Darkwar Saga  #2),by Raymond E. Feist,4,60792809,9.78006E+12,eng,319,8974,95,
13815,Servant of the Empire (The Empire Trilogy  #2),by Raymond E. Feist-Janny Wurts,4.29,586203818,9.78059E+12,eng,827,22247,231,
13816,Jimmy the Hand (Legends of the Riftwar  #3),by Raymond E. Feist-Steve Stirling,3.95,6483909,9.78001E+12,eng,368,5579,69,
13817,Shards of a Broken Crown (The Serpentwar Saga  #4),by Raymond E. Feist,4.01,380789833,9.78038E+12,eng,498,17883,98,
13819,Murder In LaMut (Legends of the Riftwar  #2),by Raymond E. Feist-Joel Rosenberg,3.7,6483895,9.78001E+12,eng,337,5083,62,
13820,Manna from Heaven,by Roger Zelazny-Scott Zrubeck-Steven Brust,3.95,809530953,9.78081E+12,en-US,255,334,9,
13821,Lord of Light,by Roger Zelazny,4.1,60567236,9.78006E+12,eng,296,22530,1050,
13823,Roger Zelazny's To Rule in Amber (The Dawn of Amber  #3),by John Gregory Betancourt-Roger Zelazny,3.75,1596871326,9.7816E+12,eng,310,730,12,
13827,This Immortal,by Roger Zelazny,3.94,671698486,9.78067E+12,eng,216,8382,213,
13828,Forever After,by Roger Zelazny-Michael A. Stackpole-David Drake-Robert Lynn Asprin-Jane Lindskold,3.71,671876996,9.78067E+12,eng,291,232,9,
13829,Terrier (Beka Cooper  #1),by Tamora Pierce,4.16,037581468X,9.78038E+12,eng,584,54179,1570,
13830,The Woman Who Rides Like a Man (Song of the Lioness  #3),by Tamora Pierce,4.21,689878583,9.78069E+12,en-US,284,58610,1095,
13831,Alanna: The First Adventure (Song of the Lioness  #1),by Tamora Pierce,4.27,689878559,9.78069E+12,eng,274,96683,3648,
13832,Young Warriors: Stories of Strength,by Tamora Pierce-Josepha Sherman-Margaret Mahy-Lesley McBain-Mike Resnick-Bruce Rogers-Pamela F. Service-Jan Stirling-Holly Black-Doranna Durgin-India Edghill-Rosemary Edghill-Esther M. Friesner-Laura Anne Gilman-Janis Ian-Brett Hartinge,3.91,375829636,9.78038E+12,eng,312,3583,70,
13833,Emperor Mage (Immortals  #3),by Tamora Pierce,4.31,1416903372,9.78142E+12,eng,358,47519,593,
13834,The Realms of the Gods (Immortals  #4),by Tamora Pierce,4.32,141690817X,9.78142E+12,eng,347,45112,638,
13835,In the Hand of the Goddess (Song of the Lioness  #2),by Tamora Pierce,4.25,689878567,9.78069E+12,eng,264,73749,1341,
13836,Wild Magic (Immortals  #1),by Tamora Pierce,4.33,1416903437,9.78142E+12,eng,362,58923,1380,
13837,Lioness Rampant (Song of the Lioness  #4),by Tamora Pierce,4.29,689878575,9.78069E+12,en-US,384,69728,1202,
13839,The Botany of Desire: A Plant's-Eye View of the World,by Michael Pollan,4.06,375760393,9.78038E+12,eng,297,39426,2777,
13842,The Botany of Desire: A Plant's-Eye View of the World,by Michael Pollan-Scott Brick,4.06,1596590939,9.7816E+12,eng,0,118,37,
13843,The Hounds of the Mórrígan,by Pat O'Shea,4.03,192752812,9.78019E+12,eng,480,2578,138,
13853,The Lion  the Witch and the Wardrobe,by C.S. Lewis-Pauline Baynes,4.21,60530839,9.78006E+12,en-US,112,370,19,
13854,Promise of the Witch King (Forgotten Realms: The Sellswords  #2),by R.A. Salvatore,4.17,786940735,9.78079E+12,eng,373,7605,97,
13855,The Witch of Blackbird Pond,by Elizabeth George Speare-Tim Stevens,3.98,7148976,9.78001E+12,eng,286,232,25,
13856,Witches Abroad (Discworld  #12),by Terry Pratchett,4.23,055215296X,9.78055E+12,en-GB,368,337,31,
13857,The Screwtape Letters,by C.S. Lewis,4.22,6280609,9.78001E+12,eng,209,663,90,
13860,The Wizard's Apprentice (The Keepers  #2),by Jackie French Koller-Rebecca Guay,3.78,689855923,9.78069E+12,eng,192,345,19,
13862,The Wizard's Apprentice (The Keepers  #4),by Jackie French Koller-Davina Porter,3.78,1402580355,9.7814E+12,eng,4,1,0,
13867,Magician: Apprentice (The Riftwar Saga  #1),by Raymond E. Feist,4.18,553267604,9.78055E+12,eng,336,611,20,
13871,Magician: Apprentice (The Riftwar Saga  #1),by Raymond E. Feist-Brett Booth,4.45,976401150,9.78098E+12,eng,265,274,5,
13872,Geek Love,by Katherine Dunn,3.96,375713344,9.78038E+12,eng,348,46282,4921,
13873,Geek Love,by Katherine Dunn,3.96,241126274,9.78024E+12,eng,347,19,1,
13876,Dear God  Help!!! Love  Earl,by Barbara Park-Kenneth Lafreniere,3.95,679853952,9.78068E+12,eng,144,36,4,
13878,Prince of the Blood (Krondor's Sons  #1),by Raymond E. Feist,3.97,553588117,9.78055E+12,eng,429,18852,165,
13879,Shards of a Broken Crown (The Serpentwar Saga  #4),by Raymond E. Feist,4.01,380973995,9.78038E+12,en-US,417,127,3,
13881,Rage of a Demon King (The Serpentwar Saga  #3),by Raymond E. Feist,4.04,380974738,9.78038E+12,en-US,436,21311,85,
13888,Knife of Dreams (Wheel of Time  #11),by Robert Jordan,4.14,812577566,9.78081E+12,eng,860,80208,1424,
13889,To the Blight (The Eye of the World  #2),by Robert Jordan,4.23,1904233198,9.7819E+12,eng,500,1101,26,
13890,A Crown of Swords (Wheel of Time  #7),by Robert Jordan,4.03,812550285,9.78081E+12,eng,880,100910,1459,
13891,Winter's Heart (Wheel of Time  #9),by Robert Jordan,3.94,081257558X,9.78081E+12,eng,780,82029,1322,
13895,The Fires of Heaven (Wheel of Time  #5),by Robert Jordan,4.15,1857232097,9.78186E+12,eng,912,106302,1503,
13912,A Beautiful Mind,by Sylvia Nasar,4.13,571212921,9.78057E+12,eng,461,111633,978,
13913,How To Have A Beautiful Mind,by Edward de Bono,3.63,91894603,9.78009E+12,en-US,232,1508,127,
13915,A Beautiful Mind,by Sylvia Nasar,4.13,571177948,9.78057E+12,eng,464,13,3,
13916,Il genio dei numeri,by Sylvia Nasar-Carlo Capararo-Sergio Mancini-Roberta Zuppet,4.13,8817128716,9.78882E+12,ita,442,42,4,
13922,Wolfskin (The Light Isles  #1),by Juliet Marillier,4,765345900,9.78077E+12,eng,544,5531,217,
13923,Blade of Fortriu (The Bridei Chronicles  #2),by Juliet Marillier,4.08,765309963,9.78077E+12,eng,496,5048,185,
13924,The Dark Mirror (The Bridei Chronicles  #1),by Juliet Marillier,3.97,076530998X,9.78077E+12,en-US,512,61,7,
13925,Child of the Prophecy (Sevenwaters  #3),by Juliet Marillier,4.11,765345013,9.78077E+12,eng,596,16577,674,
13927,Son of the Shadows (Sevenwaters  #2),by Juliet Marillier,4.33,765343266,9.78077E+12,eng,608,23552,1024,
13929,Wildwood Dancing (Wildwood  #1),by Juliet Marillier,4.09,375833641,9.78038E+12,eng,407,24068,2160,
13930,Foxmask (Saga of the Light Isles  #2),by Juliet Marillier,4.1,330411845,9.78033E+12,eng,670,101,9,
13931,Foxmask (Saga of the Light Isles  #2),by Juliet Marillier,4.1,765345919,9.78077E+12,eng,560,4040,138,
13932,The Noonday Demon: An Atlas of Depression,by Andrew Solomon,4.17,684854678,9.78068E+12,eng,576,8749,686,
13933,The Noonday Demon: An Atlas of Depression,by Andrew Solomon,4.17,965018881,9.78097E+12,eng,571,3,0,
13934,The Noonday Demon: An Anatomy of Depression,by Andrew Solomon,4.17,99277131,9.7801E+12,en-GB,560,112,11,
13939,My Secret: A PostSecret Book,by Frank Warren,4.34,61196681,9.78006E+12,en-GB,144,5801,283,
13943,The Secret Lives of Men and Women: A PostSecret Book,by Frank Warren,4.37,61198757,9.78006E+12,en-GB,144,5359,243,
13944,The Secret Life of Houdini: The Making of America's First Superhero,by William Kalush-Larry Sloman,3.86,743272072,9.78074E+12,en-US,592,1692,229,
13947,The Golden Key,by Melanie Rawn-Kate Elliott-Jennifer Roberson,3.81,330347764,9.78033E+12,eng,1074,34,5,
13951,The Case Of The Golden Key (Jigsaw Jones Mystery #19),by James Preller-Jamie  Smith,3.85,439426286,9.78044E+12,eng,80,83,10,
13956,Wise Child,by Monica Furlong,4.14,394891058,9.78039E+12,eng,228,176,12,
13965,King Solomon's Ring,by Konrad Lorenz-Marjorie Kerr Wilson,4.23,415267471,9.78042E+12,eng,192,1421,70,
13968,The Konrad Saga (Konrad  #1-3),by David S. Garnett-David Ferring,3.53,1841542768,9.78184E+12,eng,608,72,4,
13973,Civilized Man's Eight Deadly Sins,by Konrad Lorenz-Marjorie Latzke,3.8,416814700,9.78042E+12,eng,80,250,11,
13979,Aerie (Dragon Jousters  #4),by Mercedes Lackey,3.95,075640391X,9.78076E+12,en-US,291,4821,92,
13980,Sanctuary (Dragon Jousters  #3),by Mercedes Lackey,4,756403413,9.78076E+12,eng,448,6335,78,
13981,Fortune's Fool (Five Hundred Kingdoms  #3),by Mercedes Lackey,3.83,373802668,9.78037E+12,en-US,362,7657,276,
13982,The Fairy Godmother (Five Hundred Kingdoms  #1),by Mercedes Lackey,3.97,373802455,9.78037E+12,eng,479,15576,849,
13983,The Wizard of London (Elemental Masters  #4),by Mercedes Lackey,3.78,756403634,9.78076E+12,en-US,384,6047,195,
13985,By Slanderous Tongues (Doubled Edge  #3),by Mercedes Lackey-Roberta Gellis,3.89,1416521070,9.78142E+12,eng,544,691,19,
13986,Arrows of the Queen (Heralds of Valdemar  #1),by Mercedes Lackey,4.16,886773784,9.78089E+12,eng,320,29552,882,
13987,Phoenix and Ashes (Elemental Masters  #3),by Mercedes Lackey,4.01,756402727,9.78076E+12,eng,480,6860,219,
13988,Crossroads and Other Tales of Valdemar (Tales of Valdemar #3),by Mercedes Lackey-Rosemary Edghill-Sarah A. Hoyt-Tanya Huff-Fiona Patton-Janni Lee Simner-Mickey Zucker Reichert-Judith Tarr-Larry Dixon-Michael Z. Williamson-Nancy Asire-Richard Lee Byers-Brenda Cooper-Stephanie D. Shaver-Kate Paulk-Michael Longcor-Ben Ohlander,3.86,756403251,9.78076E+12,eng,338,3002,29,
13990,Storm Warning (Valdemar: Mage Storms #1),by Mercedes Lackey,4.02,886776619,9.78089E+12,eng,428,10958,109,
13991,This Rough Magic (Heirs of Alexandria  #2),by Mercedes Lackey-Eric Flint-Dave Freer,3.85,743499093,9.78074E+12,eng,893,1176,23,
13993,Joust (Dragon Jousters  #1),by Mercedes Lackey,4.01,756401534,9.78076E+12,eng,448,9871,254,
13994,Winds of Fury (Valdemar: Mage Winds #3),by Mercedes Lackey,4.05,886776120,9.78089E+12,eng,423,11789,98,
13995,Winds of Fate (Valdemar: Mage Winds #1),by Mercedes Lackey,4.03,886775167,9.78089E+12,eng,458,14300,201,
13996,Alta (Dragon Jousters  #2),by Mercedes Lackey,4.03,756402573,9.78076E+12,en-US,434,6915,108,
13997,The Serpent's Shadow (Elemental Masters  #1),by Mercedes Lackey,3.99,756400619,9.78076E+12,en-US,394,8533,288,
13998,Storm Rising (Valdemar: Mage Storms  #2),by Mercedes Lackey,4.01,886777127,9.78089E+12,en-US,412,10577,76,
13999,To Light a Candle (Obsidian Mountain  #2),by Mercedes Lackey-James Mallory,4.11,765341425,9.78077E+12,eng,856,8495,124,
14000,Exile's Valor (Heralds of Valdemar  #7),by Mercedes Lackey,4.18,756402212,9.78076E+12,en-GB,438,10629,95,
14002,Sword of Ice and Other Tales of Valdemar (Tales of Valdemar #1),by Mercedes Lackey-Tanya Huff-Mickey Zucker Reichert-Michelle Sagara West-Gary A. Braunbeck-John Helfers-Elisabeth Waters-Lawrence Schimel-Mark Shepherd-Janni Lee Simner-Richard Lee Byers-Josepha Sherman-Larry Dixon-John Yezeguielian-Mel White-Stephanie D. Shaver-Kristin Schwengel-Ben Ohlander-Philip M. Austin,3.84,886777208,9.78089E+12,eng,350,3740,47,
14003,The River's Gift,by Mercedes Lackey,3.88,451457595,9.78045E+12,eng,128,1029,57,
14004,Jinx High (Diana Tregarde  #3),by Mercedes Lackey,3.82,765313197,9.78077E+12,en-US,335,3473,63,
14007,Owlknight (Owl Mage Trilogy  #3),by Mercedes Lackey-Larry Dixon,3.97,886779162,9.78089E+12,eng,450,7905,89,
14008,Bedlam's Edge (Bedlam's Bard  #8),by Mercedes Lackey-Rosemary Edghill,3.92,1416521100,9.78142E+12,en-US,384,914,20,
14009,Owlflight (Owl Mage Trilogy  #1),by Mercedes Lackey-Larry Dixon,3.97,886778042,9.78089E+12,eng,342,9007,155,
14012,Children of the Night (Diana Tregarde  #2),by Mercedes Lackey,3.94,765313189,9.78077E+12,en-US,320,4291,95,
14013,Winter Moon (Walker Papers  #1.5),by Mercedes Lackey-Tanith Lee-C.E. Murphy,3.78,373802390,9.78037E+12,eng,393,2628,144,
14014,Arrow's Fall (Heralds of Valdemar  #3),by Mercedes Lackey,4.19,886774004,9.78089E+12,en-US,319,18945,310,
14016,Difficult Conversations: How to Discuss What Matters Most,by Bruce Patton-Douglas Stone-Sheila Heen,4.07,014027782X,9.78014E+12,en-US,250,59,10,
14026,The Scarlet Gang of Asakusa,by Yasunari Kawabata-Alisa Freedman,3.35,520241827,9.78052E+12,eng,181,349,36,
14027,Thousand Cranes,by Yasunari Kawabata-Edward G. Seidensticker,3.76,679762655,9.78068E+12,eng,147,5900,410,
14028,Snow Country,by Yasunari Kawabata-Edward G. Seidensticker,3.68,679761047,9.78068E+12,eng,175,12085,949,
14029,Beauty and Sadness,by Yasunari Kawabata-Howard Hibbett,3.86,679761055,9.78068E+12,eng,206,4649,293,
14030,The Dancing Girl of Izu and Other Stories,by Yasunari Kawabata-J. Martin Holman,3.78,1887178945,9.78189E+12,eng,176,1322,74,
14031,Palm-of-the-Hand Stories,by Yasunari Kawabata-Lane Dunlop-J. Martin Holman,4,374530491,9.78037E+12,eng,288,1721,126,
14032,House of the Sleeping Beauties and Other Stories,by Yasunari Kawabata-Edward G. Seidensticker-Yukio Mishima,3.68,4770029756,9.78477E+12,eng,148,3425,211,
